text,sentiment
Awwwwwwww man my baby dried up.,negative
god... im suffering greatly... having no hair + sitting in blazing sunshine = v v bad sunburn,negative
@_micster  How the hell does your hair not fall out constantly?,negative
Chatted with my old schoolmates. Awww  I miss my Highschool.,negative
Roommate is sssnoring :/ And my throat is so dry,negative
sick on wifes bday= double,negative
"Working late at night on a Dell notebook, Dell`s quality has gone down hill, warrenty service sucks too, poor people  buy a Mac instead",negative
" --sorry for running over uncle Terry, but he just wasn`t living up to his potential. expecting more from his next return.",negative
dammit! hulu desktop has totally screwed up my ability to talk to a particular port on one of our dev servers. so i can`t watch and code,negative
" I`m sowwy.   It sucks, I know, I`ve been there. Yay for half days though!",negative
 Miss you!!,negative
"Sometimes, twitter makes me feel like an outsider..",negative
" Think wearing bermudas at the cinema wasn`t a good idea after all, but outside was humid like cwazy!",negative
is sad she is going to miss the Dream Team party... but i didnt RSVP in time.,negative
" oh, sorry to hear about this too  sad",negative
This is California it has to be sunny... But its not ::::: makes me kinda sad,negative
my new picture won`t upload!!!,negative
ans so the lion.......kicked the dogs ****!!!!,negative
I got overexcited about pizza and burned my mouth.,negative
_Obsession lol but its only gonna be 80  the water will prob be cold as heck...,negative
GREG NOOOOO DON LEAVE ME  U SHUD HAVE GONE THROOOOOOOOOOOOOO!!!!!! im gonna find u restaurant don`t worry lol  cry cry cry,negative
Going to be a strange weekend. Probably srtarting off with working til midnight tonight,negative
stupid playstation! stupid controllers don`t work so I can`t play kingdom hearts.,negative
@_juliamarie people just don`t appreciate nature. it`s sad. did the lil dude survive?,negative
 ugly. What programmes do you have open?,negative
 That would panic me a little!  Maybe you can read on an orbitron at the gym like I do...when all else fails?!?,negative
so much to do by 1 pm. i don`t think i`m going to get it all done,negative
At hospital.. Uncle is in surgury after heart attack,negative
 yup .. sad eh .. Betty man .. it should have been betty,negative
 haven`t worked there for a long time but kinda miss it! I miss anna  seen her? i`ll prob be in SLO most of the summer! you?,negative
Beautiful day on Ocracoke just hope the thunderstorms stay away this afternoon...it`s not looking good,negative
"it gets worse every year and 2010/2011 will be the worst. oh, and 6 months today!",negative
has just booked her appointment to give blood 18:20pm 2nd June! Scared,negative
I miss you,negative
its sad that the rats are becoming aggressive against the guinea pigs. I have to seperate them.,negative
Daddy just left.................without me  http://yfrog.com/13pdrmj,negative
chillin after a LOOOONNNGGG day of basketball  hella tired sleepy time zzzz,negative
" hmm sorry, I went mia there",negative
why the hell is youtube not working???  NO NO  NO NO   NO  NO NO NNO NO,negative
 i didnt get the joke,negative
 Yeah. About **** time. My film SLR just sits there quietly being ignored. It`s time to step up!,negative
_normal Shucks!  Sorry!  Sometimes I get wrapped up in FB and forget to check  how you doin`?,negative
@_erica /hugs those are the worst. Mine used to be really bad on the first day..sometimes can`t even get out of bed.,negative
 sorry love had no left overs  but come through sat @ mi casa for ton`s birthday! we`ll have tons of food,negative
" Ohhh, he is very regal man-cat! But he is blocked",negative
 it`s really gutwrenching.  So sad,negative
this week has been awful.,negative
"deleted a lott of facebook friends, ask to be my friend again if you want. if not idgaf",negative
"Today is a sad day for Tucson: http://tr.im/mQ39 I shall miss the sour cream apple pie, fondue, and separate seating for groups with dogs",negative
 Not that funny! I wont jump,negative
 aw  were sad you had to leave tokyo. come back.please,negative
Stupid hand. Have A2 and flop nut low and top pair. But guy had also out low and out flush. Quartered.  at 5900.,negative
awe.. gotta go.. my mom commands me to sleep already..,negative
" ****, for reals? wtf",negative
Long to-do list. Little desire to do it all.,negative
 i take it you`re not a fan,negative
Sad babies make for angsty writing,negative
"It`s patio weather in Kirkland!  It`s also launch-yer-boat weather, except I`m missing the boat part",negative
 ME TOO! hehe i hate colds. totaly annoying...,negative
" lol,  on blip.fm is not the  on twitter! i hate that song btw",negative
On my way to work! I`m runnin late and I`m sooooo tired!,negative
Sometimes i feel pathetic going to bed so early. Oh well.  i TOTALLY get clam chowder tomorrow! =D,negative
listening to those litle hyperbirdies terrorizing the world since 4.30! lets cook em,negative
"srsly, BGT, joke maaan. how lame. ughhhh work tomorah have to get up early",negative
 I told u I tried but 88 said it was 2 late  cause the girl I was with took 4ever 2 get ready. they wanted to meet up by 11.,negative
i just fell going into my house.. not fun,negative
 So sorry I missed it!,negative
"trying to do a blend. i know, i suck at them but there`s no harm in trying.",negative
 (votes) sadly no.. but did you vote for my log yet?  I`m gonna vote for yours,negative
 I was thinking the swine markets are in decline. But since we can`t say that anymore...,negative
They just admitted my grandma to the hospital... Shes my only last one  please pray for her,negative
tried  to sleep but i cant bout 2 call tisha,negative
 Morrissey cancelled on me,negative
I miss nicc today.,negative
Y AM I STILL AWAKE!!!! SMH.... THIS SUCKS!!!,negative
"Alex slammed her head into the edge of the table about 30 min ago.  She`s going to have a nice, blue bruise.",negative
Ugh... Waiting.... Interminable...,negative
feel like ****.....and will continue to for as long as it takes,negative
"so bored at work, its ridiculous, and my Saturday is going to suck with class in the morning",negative
Ahh! my right kidney hurts soooo bad!!! Ooommmmggggg!!!!,negative
 Poor you. I`m off on Bank Holiday Monday today too,negative
Just paid my bills now I have no money,negative
" no I won`t honey I got mad yrs to go , why am I crazy?",negative
i hate not being able to twitterize on my cell phone  oh well,negative
 ommg gurll why aren`t u going how sad,negative
I don`t know how to quit you-brokeback mountain,negative
" idk lol my head hurts. rly bad. & so does my stomach... hmm... personally, i think its from all the #s ive had 2 deal wit",negative
Sometimes the things you say hurt the ones you love most unintentionally.  And you can never ever take it back or fix it.,negative
Seeing people today made me realize I really miss someone. But I also miss my grandpa he`s been gone 17 years  oh! but my moms mamagra ...,negative
 nope  i`m bored and hungry.,negative
"Choir assembly was bad  it`s **** hot, yay!",negative
i`m lonely.  i need some hug.,negative
"the muscle in my back is cramping up, hurts so bad! owww",negative
"i burned my tongue!  @ workkkkkkkkkkkkkkkkk,",negative
 Why I aint on ur #FF list? im hurt,negative
" omg! is it mine? omg that`s so gross, I`m so sorry! I TOTALLY forgot about it until JUST now!",negative
 people are pathetic  how do u know some one is trying?,negative
Dad just gave me his old BlackBerry. Not that old... But it doesn`t even have a scroll ball. I want that Bold.,negative
wooo...my luck is done,negative
  yer it is...poor little ****  but she well doesnt deserve the stick off everyone! cowell once again going against producer,negative
I do not feel good,negative
"i`m so sad, because my beloved boy doesn`t online, i wait for him everyday..",negative
 hahahaha! i haven`t been out with my friends since sunday! i`m so lame,negative
 suck it up,negative
What a dreary day in LA. Where did all our sunshine go?,negative
" weird trigger. You should definitely ask him about them on monday, dude...  ****.",negative
My phone does not work in the DONS,negative
"chillin on break eatin some grub. pretty burnt out had an eventful day. wanting to go to the movies with Ian, not happening though.",negative
 am I not good enough,negative
"In French trois, nobody is sitting next to me. I feel a little lonely...",negative
I`m sick!  it sucks! IM me! ohbabayy33,negative
Just got my marks...  BCIT is the death of me I swear!,negative
So wish the Carlton game was on live  stupid channel 7 lol.,negative
plus.. janessa hurt my feelings,negative
Gahh ! This weather sucksss !,negative
it`s friday night. i`m home. no party this weekend,negative
Damnit. I have run out of candy coated books.,negative
I WISH I LITERALLY COULD **** JUST ABOUT EVERY **** IN THE WORLD...IMA NYMPH,negative
#Java is not working - hmph!  Can`t upload photos to #Facebook.,negative
 thats not really fair. I mean you just up and leave like that and you dont even give us a party  So when you coming back or  ...,negative
  that`s bad luck!,negative
 Listened to it again coz you reminded me. This is so depressing.  ? http://blip.fm/~5joo9,negative
 oh no! Poor thing keep us posted.,negative
 uuuugh  i hate everything,negative
Somehow I have yet to accomplish a **** thing.,negative
I`m so lost without my laptop. And no break again for me today. Made even worse that the 2 big bosses of skipton showed up today,negative
 such a dissapointment  hhaha,negative
Sorry for the delay in publishing this weeks show  Some technical difficulties during encoding. Will be out asap but may be Saturday.,negative
I`m having a problem with my photo here in twitter amf!!!...can`t see my face!,negative
Our Quinn puppy got a sick.,negative
 u no there was no point pointing it out yesterday and ppl had 2 wait til midnight .... they were kinda pissed,negative
feels guility . sorry `bout that  http://plurk.com/p/wyqow,negative
never does  anything good school and rabbit it my life cycle dunno how to tune a giutar so i am stuffed,negative
Waiting for the dang pizza to cook. It`s almost 9 and we still have not eaten wifey fail. Did I mention I feel like ****,negative
getting my hair cut todayyyy! i`m nerrrvous,negative
 I don`t find this stuff amusing any more,negative
 i did that but my INS wouldn`t pay for the therapy  so now i dk what to do!!,negative
 yea yea  im about to torture myself by doing a stanky leg marathon..ima do the dance for hrs til I can`t no mo,negative
really sick and tired but my body`s resisting rest!,negative
Is sick. Staying home because that`s what Levy said to do.,negative
I dont like this random gloomy weather,negative
 Hey twit! Just watched poor Holly on Britains Got Talent  poor thing!! People are so mean - she only a 10 year old little girl!,negative
" YAY!!!!   I have Mark issues, too...you`ll find I have A LOT of issues.   lmao",negative
It is kind of lonely when nobody will answer their phone.,negative
Ok so I`m **** hungry....!  I`m fat I know..I know..! Aha,negative
 Floor mopping sounds unappealing,negative
omg i was so nervous last block. i had my speech and i almost puked. it was horrible.... i bet i got a bad grade on it....,negative
 Unless that invite comes with a beta key I`m not going to be much help...,negative
I dnt get to go play lasertag w/ my besties!     *old me`s dead and gone*,negative
head hurts and I feel sick  and I have to go to work tomorrow,negative
just woke up...dont want to go into work at 4,negative
Has a bad headache,negative
Is anyone else having a bad Friday? Is not a fun day today.,negative
work suckd.. another closing nite with 30 dollars pockeded..  i need a new job,negative
#com125: we have a quiz! again .. Feliza is bugging us again  its getting very annoying!,negative
computer.. please stop being so loud so i can do my work,negative
" from your fevered imagination, my son",negative
"Ate Mandy, please forgive me. I really am sorry. I don`t wanna lose my Bff",negative
Layin n bed with a headache  ughhhh...waitin on your call...,negative
"Oh noes, Not Your Average Joes in Lexington is closing!  Sad",negative
gotta go twitterers (?) my stupid sister wants to go on facebook  oging to montreal 2morrow so i wont be on for a while! bye!! XoXox <33,negative
" This is late, but I was actually in the spelling bee back in the day. I got eliminated in state finals though.",negative
is bored at work,negative
I do NOT feel good today,negative
OK guess I need to do actual work now.  How long until 5 pm? Oh no. I may have to ditch early.,negative
To Lisa: Yes I know who ur talking about and yes he is an ****. Dont let him get to ya...you have a great thing going with this chris,negative
 I miss you already. All the sad faces you texted me were seriously gonna make me cry.,negative
_xD What I TRIED to say was `it seems like the people of Facebook don`t agree`... I guess I fail  -cries-,negative
" lol `if u knew better, u`d do better, wouldnt wear Uggs in shoe weather...` awww RIP Stack B",negative
On my way to lake geneva and I miss my laura,negative
 awwwww snaaaap Jimmaaayy.  You are the man with hookups.  Too bad I`m so far away!!,negative
Just been asked to sing yet again....aha. coffee mornin this time. psychology past questions&revision suck!,negative
 I would but its like 1800 or 1000+ miles  gas prices are crazy im doing alpine next summer most def,negative
IT DIDN`T WORK,negative
wonder what white supremists have to say about this  I abhor racists. http://bit.ly/Rd31F,negative
_tv I hope Shatner didn???t address that message to philosophers. We???re doomed if they stopped thinking,negative
Hiiiiii! I texted u the other day and u didn`t respond  what`s up with that?!,negative
 ...as well as bell hooks Teaching to Transgress.  Sometimes I miss teaching & messing with bad system.,negative
" I`m sorry, but x-men sucks... in a bad way!  ;p",negative
Follow  cause she really shop there!!! Even though she don`t be showin love no more,negative
is sad that today is her last day in san diego,negative
Ratings Army Wives  teary; Criminal Minds Yikes! Criminal Intent takes all sorts. real life news  horrifying ok me for bed nite all,negative
Star Warz day? Really..that is a hot topic? Man..oh man.. I`m just waiting for Star Trek!,negative
"I miss ya, Boyfriend!  When am I gonna see ya again? Br!Tt!!!",negative
 saying goodbye to something familiar never becomes familiar,negative
Sunburned on my face & legs. Fixing to be my arms tooo.,negative
" 140 characters, I find, is rarely enough to elaborate much upon anything.",negative
 because I couldn`t get the money to mikey in time.  trust me. It makes me sad too.,negative
is incredibly worried about Stanley...,negative
 just stop talking if ur gonna be that mean,negative
writing the first 'ShowStoppers' entry Just lost an hours work due to server issues,negative
Boreedd,negative
it`s ridiculously warm in bed,negative
  awwww i have no internet right now....  -drummer boi,negative
Cried Like A Fukn Baby Today Durin Da Senior Show...Ima Miss All My Senior Friends,negative
  FTR I <3 U and miss U on the team already,negative
 not but I went to his page and it made me hungry,negative
_785 yeah now I`m done BUT I have to work all weekend  I`m sooooo bummed about it,negative
Can`t play World in Conflict because the computer is running too slow,negative
"Last Heroes ep until Sept  Sick & drugged for past 3 days. Dr says lacking in everything, esp -get this- SUNSHINE.",negative
" I know, they`re ****. I am trying to sort out my portfolio and I don`t know what to put in it!",negative
Reading and taking notes but undertanding none of it  ... HELP!,negative
 hey mar! i miss you also ( yeah  but i gotta find a stupidstupid school (,negative
 On the way home dood.. Dont think the crappy vodafone gprs can handle yaymen.com,negative
Kinda may have chickened out...,negative
"holy wow, I think I could`ve slept all day! Soooo tired.",negative
saddest celeb story of the week  http://bit.ly/h09Ph,negative
Organic chemistry  ah so confusing!,negative
"****, I paid like $16 my first Slightly Stoopid show and now they charge $47 a pop   makes me sad...",negative
just ran some ACCELA unit tests for the first time in about 2 years... and they failed,negative
So bored  waiting for class to start. Sigh midterms next week >_<,negative
" No. As a result, the salary is a decrease",negative
feel dpressed,negative
my stomach feels like it`s touching the ground..i`m SO full,negative
Disturbed. They sold the baby tiger I met in Thailand as an exotic pet. Greedy bastards,negative
" sorry about Mr Grey, Menlo",negative
Time ticking by sooo sloooooooooowlyyyyyyyyyyyyy,negative
heyheyheyheyehyeyyyyyyyyyyyyyyyy noo tokio hotel tshirts im friad omg shame,negative
I hate when a program freezes during installation.,negative
I feel like I have to throw up.,negative
Date Like A Man So You Dont Get Played Like A ****,negative
John making me wear a mask and gloves at work cause I`m sick. Says he doesn`t want to catch swine flu.  http://yfrog.com/02mxjj,negative
whats wrong with my flickr  http://www.flickr.com/photos/frenchtoastcake/ my quilt top photo only shows when you click on it! SAD STORY!!!,negative
 - It is supposed to be an unrelated (story-wise) new part of the Fallout series they`re working on... Only the name is out,negative
**** week all **** week  off to the gym now with the worst headache.,negative
 Im so very sad that i am at work today and cant win tickets,negative
 Miss you in that 70s show!!!!!!,negative
 I don`t think they sale Ciroc where I stay..****..thats just my luck,negative
"its at 3 am, im very tired but i can`t sleep",negative
"UGGG my computer is running SOOO SLOW today, it`s driving me batty! Guess its time to remove files and defrag AGAIN UGG want a MAC",negative
getting ready to go to IKEA. All alone cuz no one will go with me,negative
 I hear you   Any time earlier than 11am is just mean!,negative
"#Ferber As happens every few days, Rohan woke up unhappy at midnight.  The good/bad news is that I was still awake, due to afternoon nap",negative
" hm, this not a good medium for much more then yes/no  I am responding to previous posts,days ago, & other conversations we had",negative
"After being down for several hours, finally my site is back online. Silly DNS setting mistake",negative
Whew! I literally shopped till I dropped....and sprained my ankle.  Ugh...do you see the sacrifices I make for you??,negative
Wish I brought some warmer clothes. It`s chilly here.  only negative thing about the trip (& the no sun which is connected to chilliness),negative
 nope anthony wrecked his car i have to help him get it running,negative
 poor thing. come watch tv at my house  lol,negative
 I missed you today...I know you must feel very tired. I will give you a massage tonight,negative
Farewell dinner with my kimmy. Last time i`ll see her in a while,negative
Working at hop city. Gotta miss baseball,negative
" b/c 'we' ONLY have Baby Phat, Phat Farm, Applebottoms & FUBU!! And they come up pretty WEAK!! Double",negative
waaa the octo drive and i can`t go for it,negative
 ****  real sorry to hear that ma,negative
I need to relocate to the west coast.. This weather here is killin me!!!,negative
 i did have 1 n i still do...this job is so dead 2 me right now...,negative
is really sad about her nephew  but keeping busy sorting out items for BWM! http://bit.ly/N9tsM,negative
 idiot family and how I have been feeling just don`t mix amongst other stuff,negative
In Seattle Washington....im SOOOOO hungry&i miss alaska,negative
"Was a little slow to try this one, but Ben & Jerry`s Mission to Marzipan is a bit of a letdown.",negative
Daaaaang. Up: in 3D.. Sold out,negative
I have clocked out for possibly my last time at Northview Middle School.,negative
lots of Reqs today.... no fun,negative
 Erm yeah watch as it sways and collapses into the river below lol.  Next time you are here we shall have to drag you there,negative
Busy day! No time to tweet  Bmore what`s happening this weekend?,negative
will sleep in a while. still mourning the adobo he cooked.  http://plurk.com/p/x12gf,negative
 nope im nott! i was planning on doing but my aunties come over from america and we`re havin this big family meal so i cant  ****,negative
 had to many weirdos on the other one,negative
  I need to come spend some time on your roof - I miss you &     double date in a couple of weeks?,negative
i think june gloom has arrived,negative
 I haven`t talked to you since the last day of school!  that`s no right.,negative
Knew she was an idiot..,negative
"___ okay, i`ll finally get to meet Dia! that`s her name, right? oh geez i`ll feel so stupid if it`s not.",negative
 when I tried to go to her`s I got this message 'That page doesn`t exist! ',negative
Oh I`m really tired of these migraines! #Endometriosis & #Fibromyalgia & #Migraines & sleep probs just compoundin ea other since surgery,negative
" Kev, **** off! I`m stuck in Westgate working",negative
Oh why do I keep stumbling about deathfic WITHOUT WARNINGS. do not want,negative
Hear  full album preview during todays webcast!  #jonasnewsongs NO WAYYY I couldn`t `tune in`,negative
Sulking at home while it rained was poor strategy.  Now i`m watching the sun shine from a desk in the Robarts reference room.,negative
that `preview` of a trailer for new moon was a joke...14 seconds. still watched it tho. twice. lol figured i missed something! still sick,negative
 Sounds painful   Sorry you got hurt.. And may I ask how this happen?,negative
" fyi, connie and carla is not as totally awesome as the previews make it seem  sorry about that one.",negative
 I`m not having a good day... can u cheer me up with a tweet?  Even Tink will do. LOL.,negative
 biglots by my house has jesus & virgin mary rings in one of those machines i rocked one for a while til that **** broke,negative
 the there`s confuse me,negative
i miss my husband,negative
I hate crowds   http://tr.im/mONi,negative
 noo sorry my love...after that i`m going to pop about 7 zyrtec and go to sleep,negative
Only one more day of Jay Leno  que sad!,negative
worried about Mr. Socks tonight.,negative
Ahhhhh! My 'Let The Right One In' DVD broke,negative
 Are you guys gonna get the metal detector from the Brickmans? I saw Chad ask Davey on FB. Sorry `bout your ring,negative
I`m scared to set the pw on my BB bc I might forget it & end up losing all my data. But yet I have financial info on it. Catch 22,negative
"_Watson I can`t this weekend, sorry  And Steph is working.",negative
"Starting a new diet today. I don`t want to get fat. Besides, its almost bathing suit season! *lol*",negative
thinks his haircut isnt as bad as it looked yesterday.....  - still bad tho!,negative
i feel like **** right now and i have one more month of school left  FML HARD,negative
  Know I`m not the only one.  Just harder on me.,negative
Bout to get ready for work ugh i hate workin on fridays,negative
My new car is already giving me problems  That cant be a good sign.,negative
"Joining facebeek.  What a loser, I have no friends   Amy where are you?",negative
 I heart Mela so so much cept last time I went they booked us in on the Saturday instead of the Friday and wouldn`t feed us,negative
****. I have lost the game more times today than any other day in history.  #lostthegame (Blame  ),negative
Just wrote lyrics to my new song exciting!I slept on a full stomach again it`s the worst feeling waking up and still feeling full  euggh,negative
"For some dumb reason my dresser is sticky on top. And for another reason, a family history book got attached to it  Now the back is jacked",negative
Can`t believe this ****! I`ve spend 30 minutes for for a snickers ice cream... Seems like no one does then anymore!,negative
 you are just wrong!!! Now you`ve come to brag with a full belly??? Smh ...,negative
_nation just launched twittix v1.10 - not convinced,negative
 no im not  cries LOL,negative
"Well, my aunts dog died. I understand how devastated she is. I`ll probably head over there soon for support",negative
I hate it when Trevor drives,negative
Computer remains dead,negative
 are you feeling better? sorry you`re feeling under!,negative
" aww homesick  i feel you! im homesick for my 2nd home, campp",negative
My work buddy left early today so now im all lonely.  keep lookin at the time and its barely only a min later than last time,negative
"Yay, my train is late... It starts here but it`s 15 mins late arriving from London in the first place",negative
Trully a awful day! ****!,negative
" ik, i feel sooo bad for them",negative
 OMG! I KNOW!  I give myself a stroke everytime I go getting mad at them. (Quietly with the windows rolled up.    ),negative
 gosh! i hate it. my school will start in monday too.  and my classes will start 6.00 and end at 12.00 i`ll never had a chance,negative
have to return my sideways. **** meds and bills.,negative
I am so hungry! And there is no food for me to steal,negative
stoped broadcasting on blogtv coz they all left  and was on my own and one one came any way xD,negative
I`m bored at work,negative
Just saw my boo he went back to work now time to do my hair but it`s going to rain WTF,negative
i seriously need to live somewhere fabulously queer. i miss being around **** people,negative
Wearing glasses gives me a headache.,negative
 I could but won`t get here in time before my Vegas trip  So I`ll still look like a noob there~,negative
" so sorry to hear that.  I lost two hard drives this year, I know the feeling",negative
 not impressed....! it might go away if you complain too much!  x,negative
Why don`t any of my friends ever miss me  why do 40 year old pervs like me  why can`t I be a shape shifter ((((((((((((((((((,negative
 Yea...looks like it is...sorry abt nt gettin in touch..was hectic,negative
i have runny nose... i can`t breathe.. terrible feeling...,negative
Stupid shopping bags left a red mark on my arm,negative
Someone keyed my car.,negative
drinking cordial  yes im bored,negative
wtf at facebook spam saying that my DAD is my secret admirer,negative
i want to see my bud mel  miss hur loads,negative
roll me in your arms cuz i cant remember ever falling this hard.. -avalanche by DC,negative
Goddamnit! If we live in an age of constant communication why can`t anyone return a text,negative
sourish limbs is preventing me from gg out on a friday. not happy. i haven`t been on at 12am for a v long time...even more so on a fri,negative
@ work do not feel like bein in dis **** today,negative
"Drat. All my land boots died at once. I think of boots like parsley- one going to seed, the other first season. What to do now?",negative
Packing  I don`t like it..,negative
Is there a way to block followers?  I have no idea who you are. .  Sorry..,negative
"i HATE when i see pregnant women smokinggg!!!! its sooo irresponsible n selfish! its saaad. ultimately, the baby is the one who suffers.",negative
"Misses JP  I do not know what to do and iv given myself a headache thinking about it, just makes me want to cry",negative
: I will press that ignore button,negative
Mourning Venus` Third Round Loss....,negative
leaving now  dont miss me too much tweetbeaks <3,negative
waiting to go to the movies later for my 6th month. booored.,negative
Sorry was that mean,negative
 well kris is making me a sick panda,negative
 I found a link on WWE.com  http://www.wwe.com/inside/industrynews/kennedyreleased stinks!,negative
ughhhhhhhh i don`t feel good,negative
my head is hurting,negative
 and this is better 4 me than a snickers bar or hersheys w/almonds.... which i use to b addicted to b4. i miss them  LOL,negative
last night`s paper writing session=still not done. I need to prioritize better.,negative
" always come up when we have the money least, it`s the rotten law of averages",negative
 don`t make me smite you! and yeah  yeah it really does. No cuties for me,negative
JUST GOT TO LA  MISS HAWAII ALREADY! DANG,negative
 You`re a real ****. I`m gonna slap you in public.,negative
I can`t feel the weekend fever anymore when everyday is  a day off,negative
last day of school and last concert of my life.. wow.. can you say emotional? im really gonna miss mhs..  had graduation practice today..,negative
could be getting sacked soon not good,negative
**** back home in tallcree (rez)  now i cant see my boyfriend,negative
 i heard it is not illegal unless you are caught,negative
"Jeff can`t get his visa in time to come visit me!    I`m so sad.  In other news, I`m going to Lapa tonight to samba the night away.",negative
"#BSNL, Stupid net went down.. Been without email for a whole day",negative
**** i hate when the strawberries run out in my special K,negative
never answer me back,negative
my tv is so boring,negative
"aww i can`t believe that wee girl on bgt was crying, it was so sad",negative
" Oh yeah, i`m the poorest person of all. But i shouldnt joke about that, poor other people",negative
I wish I was going to see      today!! I`m sad I dont,negative
So I just failed my second year of med school. I don`t know what to do or say.,negative
 another david hughes on your list? I`m hurt   ftw!,negative
 Izzy!!! So sorry to hear that - what a disaster,negative
The computers and the Ethernet at school are so slow!,negative
Thinking about opening MacMaze sources as I don`t have time to work on it anymore,negative
Lula is not feeling well.  http://tinyurl.com/m8kcsq,negative
 she was performing at the lifeball in vienna this year but unfortunately i didn`t get the chance to see her.,negative
Got really sick today  text me later. Nap time,negative
I forgot to charge my cell last night and now it`s dead,negative
 I know  It **** sucks. anyway you can get a fake id or something?,negative
 shut up fool ....where you been at??? i dontlike the fact that you keep abandoning me,negative
 no...i`m just tired..,negative
Ugh talk to me someone  I`m really bored.,negative
I heard an icecream truck and took of like a shot but I couldn`t catch it.,negative
"ugh, i dont feel like going to work today",negative
I???m really desappointed...,negative
Out for an evening on the town with jeremy. Sad Carrie can`t come,negative
  why canceled your performance on Letterman? i`m So sad because it is less an option for you.,negative
"Im regretting the alcohol I consumed last night, MY HEAD",negative
left the inn  now im at school. dang its straight up dead here!! [<3Hannah],negative
trying to finish my ****-ignment.please god help me to finish it,negative
"At the doctor`s office, waiting for Dr. Sufka to see me. Tired of being sick  hope everyone else is having better Friday than me.",negative
i hate the biatches of this world,negative
Drew`s new songs make me cry.  I miss Thomas already!,negative
****... It`s 2am and I`m wide awake,negative
" Hahahaha! I didn`t know it said that, sheeeeittt! I don`t get why I can`t have a picture... bwaaaahhh",negative
 AHHHHHHH!!!!! its my 16th birthday  And i cant belive i found out im seeing yous tonight  Best present everr!!! <333333333,negative
 Ouch. Better get used to it. I think 22 to 25 are prime marriage years.,negative
" forgot to answer your kindle question yesterday. honestly, haven`t used it much. have two paperback books i want 2 read first.",negative
(sigh) guess we`re not gonna meet up today.,negative
"Baq to sleep i go  no the headach starts , if its not 1 its da other",negative
"  #wci hashtag simply isn`t dying out anytime soon, is it.",negative
I dont want to be ugly anymore,negative
I need a bigger mp3 player... even if it pains me to say it,negative
 I`m afraid your comments on MP`s expenses were hopelessly out of touch with the average person average salary. V.insensitive,negative
? MADAYA KA CHRISTIAN. BLEH!!! I HATE U  http://plurk.com/p/wy2yg,negative
**** night. want john  where is he?,negative
OUCH!!!!!!!!!!!!!!!.........that really hurt!!!,negative
"[H]ouse starts on Sunday and I`m sad as I can`t afford Sky,",negative
If my phone dies I will die too!,negative
will miss jay leno ..,negative
Today was not an inspirational photography day  #photography -  http://twurl.nl/jnizbw,negative
" YES!! I made the sign when i noticed it missing on Sunday! So far, no luck... It`s now Unlucky Japanese Cat...",negative
 I know!!  effing embarrassing! Eff our lives,negative
"Just got out the shower, Sitting on my towel  I Hate TwitterBerry I Can`t Reply To Tweets",negative
"My mom has annoyed the living **** outta me, so now we`re on AOL Radio, looking for Brooks & Dunn.",negative
This is what I have to give a 7 day old baby  poor thing  http://yfrog.com/6pwwlj,negative
 resistance was futile! Needed pretties to knit with,negative
don`t you hate it when you finish all your work and there`s still 1.25 hours left of work time,negative
" Ouch! Sunburn`s bad! Hope it`s not to sore on your bedding, that`s always the problem.",negative
sad day... told my students this is my last year here... a lot of crying since..,negative
jen! we havent talked in like 3 days!,negative
"Today is just not my day. I can`t seem to feel any better. If i dont eat, im hungry. If i do eat, i feel like im gonna be sick. Blah",negative
pmg im very upset no just relasie hugh laurie isnt on  **** ohh,negative
 i know!! No money for pedicures!!,negative
_Star95 oh so you know how I feel then  **** representative for bank of america tried to make it sound like I did it. What a b ...,negative
"I missed you yesterday, Lacey.    We get to go to granulation tonight, though.",negative
  i got too do course work   i hate it it is hard this one,negative
 awww  omg garbo fake playing during one of the songs!!! haha,negative
****. My friend`s in such a state and I don`t know how to help him. Nothing I say seems to be helping and I wish I knew what to say,negative
my mobile phone refuses to charge!!  either the battery is broken or the chargerrr ( booooo,negative
" Maybe you have, my memory sucks.",negative
"i feel extra-nauseous all of a sudden, like my stomach wasn`t ready to resume peristalsis after the events of two nights prior",negative
I`m gonna miss them so much  I`m crying right now... :/,negative
"To make it worse, its my friends party tonight, and I`m stuck here. I haven`t seen her for months",negative
my head is hurting..,negative
Oops that would be #edaust09,negative
my party is wiped out they be all dead and stuff,negative
" Hey girl!  Yeah, my allergies kick in at the most random times. Hmph.",negative
" No, trying to reason with it. It didn`t listen",negative
 Don`t tease me! I`m in desperate need of an adjustment.,negative
" Alas, we can`t broadcast the lunches as we have no bandwidth in those rooms",negative
" That may be, I still don`t like hearing his name so much.   #blackhawks #canucks",negative
Bah I don`t think `s FB fan page will get to 7500,negative
Apperently ea knows my copy of the sims 3 is not legit and is upset,negative
Finally out of school for today! HAD TO SIT IN LIBRARY FOR A LONG TIME,negative
at home. have very sore feet. and am sad because the sale of my grandas house just went through. miss you,negative
 are you are a RIOT!!,negative
 i know... I don`t want to be left in our home by myself during the weekend...,negative
 Grrr. We don`t finish until July 3rd.,negative
i messed up my back/hip. it hurts so bad,negative
My arms hurt,negative
I have too much homework to do today,negative
depressed; my best friends pissed @ me,negative
school is so pointlesss. seriously though. 7 days of school left and all we do is watch movies and make powerpoints. let me leaveeee,negative
 Caan`t Iht Be Earlier? ICant Wait That Long.  Ahar. (:,negative
weekend along with the summer is here so why do I feel sad?,negative
Snap. Breaking out again,negative
I buy the team Zotz and they decide to roast me.,negative
